duration,sample_rate,rms_energy,zero_crossing_rate,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,tempo,chroma_mean,chroma_std,model,file
15.0,32000,0.24809259176254272,0.023878931236673773,1182.6296650215236,807.2032360260877,2469.4829424307036,1886.7857797109527,-178.45953369140625,82.2758560180664,157.3885040283203,35.22079849243164,18.398693084716797,20.772010803222656,35.180686950683594,21.830196380615234,16.360870361328125,11.568202018737793,14.25571346282959,9.793832778930664,-2.7869954109191895,7.1573567390441895,0.4483067989349365,7.358766555786133,-2.046271562576294,5.854497909545898,1.844172716140747,7.11476993560791,-0.6011149883270264,6.579485893249512,6.995564937591553,7.545507431030273,7.661551475524902,8.351115226745605,79.7872340425532,0.3831932842731476,0.286939412355423,pretrained,outputs\comparison\pretrained_001.wav
15.0,32000,0.24264591932296753,0.07509588636060767,3317.3315162685626,752.08231447577,8113.206289978678,3906.3767591091755,-79.72674560546875,33.358394622802734,78.56411743164062,18.665971755981445,1.8868389129638672,12.623268127441406,44.753318786621094,7.340765953063965,24.910175323486328,13.945039749145508,31.066364288330078,7.720705986022949,6.557371616363525,7.371045112609863,16.189346313476562,6.00728178024292,10.085891723632812,7.296529293060303,15.397457122802734,5.574498176574707,-4.7358527183532715,5.92093563079834,14.518136024475098,5.737369537353516,-5.870599269866943,5.42568302154541,138.88888888888889,0.509824275970459,0.2815956473350525,pretrained,outputs\comparison\pretrained_002.wav
15.0,32000,0.0794193297624588,0.03851591651119403,1751.594688101381,1255.1561651076768,3898.154317697228,2585.3421377605587,-236.62831115722656,58.23785400390625,154.99789428710938,40.06228256225586,22.215261459350586,21.50228500366211,20.5203857421875,13.656394004821777,10.016884803771973,9.486296653747559,11.871437072753906,8.401443481445312,3.3553099632263184,7.050734996795654,10.281497955322266,7.469113826751709,5.142780303955078,6.556509494781494,6.5634894371032715,6.4211554527282715,-1.397851586341858,5.9193115234375,0.4523245692253113,5.637820243835449,-2.7450828552246094,5.592288494110107,150.0,0.48148617148399353,0.2677730619907379,pretrained,outputs\comparison\pretrained_003.wav
15.0,32000,0.19811496138572693,0.04913733508795309,2385.1283217911214,1511.2741409128953,5251.449227078891,2902.2201161829125,-133.77066040039062,68.68023681640625,122.52590942382812,44.64146423339844,5.727418422698975,19.242406845092773,40.142723083496094,10.590084075927734,11.83668327331543,11.139809608459473,12.967126846313477,12.494487762451172,-8.566862106323242,9.222040176391602,0.41810891032218933,7.61832857131958,-6.317440032958984,7.199570655822754,3.845492124557495,7.080291271209717,-2.5115249156951904,6.924175262451172,7.003193378448486,7.232545852661133,7.907096862792969,8.207124710083008,120.96774193548387,0.4538465738296509,0.2901029586791992,trained,outputs\comparison\trained_001.wav
15.0,32000,0.10081768035888672,0.07272579624200426,3050.540236233008,936.7458239553252,6471.265325159915,3386.578180407358,-175.73995971679688,111.04381561279297,87.59807586669922,33.843204498291016,-19.489498138427734,16.25975799560547,34.90373229980469,14.098848342895508,22.786623001098633,13.44290542602539,10.711991310119629,10.412407875061035,8.325639724731445,8.824712753295898,8.364294052124023,7.776278495788574,3.9084484577178955,6.882231712341309,11.501726150512695,6.7141594886779785,-2.370091438293457,5.4030327796936035,5.976381301879883,6.624091148376465,0.15423496067523956,5.296674728393555,120.96774193548387,0.5837038159370422,0.25432196259498596,trained,outputs\comparison\trained_002.wav
15.0,32000,0.09848503768444061,0.07860443180303837,3031.644212608064,746.4773287340307,7122.984408315565,3490.2818635641725,-143.02896118164062,30.39496421813965,99.96766662597656,19.054580688476562,4.567848205566406,10.122575759887695,51.08463668823242,6.418753147125244,-3.9393081665039062,6.485694408416748,25.546716690063477,5.550825595855713,0.8842536807060242,5.410353660583496,16.0692138671875,5.515273571014404,-2.6301660537719727,4.777217388153076,7.062265872955322,4.860066890716553,-1.8842204809188843,4.410568714141846,-4.757693767547607,5.32868766784668,0.39151591062545776,5.408463954925537,133.92857142857142,0.48665663599967957,0.2611744701862335,trained,outputs\comparison\trained_003.wav
